,L2,P2,X2,dL2dt,dP2dt,dX2dt,F200,P100,F3,F2,F4,F5,T2,T3,F100,T100,Q100,T201,Q200
29.644949,0.9176913390117696,51.33478326213951,28.26287061873203,0.004645913936304796,0.02985401611835074,0.2706475721977992,230.03244934421582,212.5835532939891,50.270581022576096,1.5775838610849622,8.329497860188942,8.210081795715539,86.09458763543319,81.02673511390473,9.6434939607125,122.69535049661553,352.9518789620775,44.63003480820472,316.0881491350482
30.0,0.9193384992726614,51.34493211363006,28.35522651783602,0.004566646452107844,0.027343642580679242,0.24794752989165927,230.03244934421582,212.5835532939891,50.270581022576096,1.5884566950588483,8.320210375898995,8.210835805576279,86.12915768449018,81.03188058161044,9.634385515061597,122.69535049661553,352.61850985125443,44.631837620914794,316.11717851468677
30.155051,0.9199899899983358,51.34909636108849,28.39145444712397,0.004338395999048203,0.02634859873228405,0.23337888617182623,230.03244934421582,212.5835532939891,50.270581022576096,1.596692496363307,8.31653958365573,8.211145188726594,86.14282117655824,81.03399185507186,9.630785486184053,122.69535049661553,352.48674879433634,44.63257734582386,316.1290897659739
30.644949,0.9222442751335455,51.36124957546917,28.50326131882765,0.00473669496037741,0.02331700947175419,0.21981042391709735,230.03244934421582,212.5835532939891,50.270581022576096,1.599949949991679,8.305316150800772,8.212048112913756,86.184597249849,81.04015353476287,9.619778412041642,122.69535049661553,352.08388988072403,44.63473620777727,316.16385234717956
31.0,0.9239040182010455,51.369167063106474,28.577693050344493,0.004545399212687369,0.02130857417200233,0.19775050450069517,230.03244934421582,212.5835532939891,50.270581022576096,1.611221375667727,8.297870640078527,8.212636343390516,86.21231107017827,81.04416770099498,9.612476431479454,122.69535049661553,351.81663739214804,44.636142647447585,316.18649922053487
31.155051,0.9245489627728584,51.37241221404486,28.606162855485866,0.00427449229389307,0.020528155234274686,0.18358722644865902,230.03244934421582,212.5835532939891,50.270581022576096,1.619520091005227,8.294990063116911,8.212877442179812,86.22303320803248,81.04581299252074,9.609651384579886,122.69535049661553,351.7132406756238,44.63671910670145,316.1957815239228
31.644949,0.9267415273712174,51.381875902222944,28.694005632148777,0.004553510480691185,0.018151107188259685,0.17184755857188994,230.03244934421582,212.5835532939891,50.270581022576096,1.6227448138642917,8.286184976521884,8.213580547768846,86.25580766729811,81.05061108242703,9.601016037245936,122.69535049661553,351.39718696320125,44.63840020897668,316.2228510891006
32.0,0.9283236803057474,51.38803978025895,28.751688322766633,0.0042940847973429825,0.016593043384767716,0.15140736072950883,230.03244934421582,212.5835532939891,50.270581022576096,1.6337076368560868,8.280410667197053,8.214038493657982,86.27730091029026,81.05373616859129,9.595353041647261,122.69535049661553,351.18992132428974,44.639495142494724,316.24048200583235
32.155051,0.928930505148895,51.390568307095315,28.773104775068543,0.004007551487875102,0.016001054480115025,0.13827708660665472,230.03244934421582,212.5835532939891,50.270581022576096,1.6416184015287374,8.27823056871376,8.2142263507933,86.28541571395115,81.05501813169732,9.593214969815453,122.69535049661553,351.1116678952456,44.639944302709814,316.2477145055421
32.644949,0.9309659906594462,51.39795645655935,28.83917177259565,0.004189003121795392,0.0141980394445326,0.12847916519108943,230.03244934421582,212.5835532939891,50.270581022576096,1.6446525257444753,8.271567411819616,8.214775254041486,86.31021744211712,81.0587639234756,9.586680261326155,122.69535049661553,350.87249756453724,44.64125671227361,316.26884728059724
33.0,0.9324117961911739,51.40278674666847,28.881832649594973,0.0038957085511479085,0.01303043869690873,0.11027391126661536,230.03244934421582,212.5835532939891,50.270581022576096,1.6548299532972308,8.267255875679812,8.215134120892175,86.3262659231924,81.06121288056092,9.582451840434627,122.69535049661553,350.7177373599074,44.64211475107831,316.28266365434877
33.155051,0.9329605140026564,51.4047751538554,28.89707257936286,0.0036132516035883157,0.012598534296053314,0.09856804980681864,230.03244934421582,212.5835532939891,50.270581022576096,1.6620589809558692,8.265675986972363,8.21528184978815,86.33214661471402,81.0622210030047,9.580902407888956,122.69535049661553,350.6610281287358,44.642467965996545,316.2883512168438
33.644949,0.9347808093102153,51.41061740111747,28.94408104682316,0.003717539051693266,0.011282687215920155,0.09069097432880346,230.03244934421582,212.5835532939891,50.270581022576096,1.664802570013282,8.260846648952853,8.21571590008917,86.3501224677045,81.06518302236655,9.576166166996664,122.69535049661553,350.487681712078,44.643505765951474,316.30506215343314
34.0,0.9360565900136717,51.414471405822084,28.97374916009535,0.003416119022765247,0.010442834817059031,0.07503620185802701,230.03244934421582,212.5835532939891,50.270581022576096,1.6739040465510766,8.257773572993617,8.21600223372538,86.36156112895549,81.06713700275179,9.573152331981506,122.69535049661553,350.37737535052315,44.64419038023247,316.3160859984271
34.155051,0.9365363768226432,51.4160686343635,28.98376450180878,0.003151278663611514,0.010142644172932236,0.06495373394070948,230.03244934421582,212.5835532939891,50.270581022576096,1.6802829500683583,8.256691476659412,8.216120899967683,86.36558892832397,81.0679467976223,9.572091095661587,122.69535049661553,350.3385341012141,44.644474107304255,316.3206546487558
34.644949,0.9381125076836105,51.42080738261471,29.01465991711093,0.003196813739182237,0.009227218848893222,0.058877869188579755,230.03244934421582,212.5835532939891,50.270581022576096,1.6826818841132154,8.25338184110314,8.216472965707567,86.37790811616529,81.07034934298565,9.568845261305645,122.69535049661553,350.2197365637866,44.64531588487733,316.3342091797413
35.0,0.9392039164848702,51.42397947871139,29.033467063596884,0.0029056842044913136,0.008653785152869877,0.045855411094436235,230.03244934421582,212.5835532939891,50.270581022576096,1.6905625384180527,8.251323777492122,8.216708636880641,86.3855686793247,81.07195759570668,9.566826871829889,122.69535049661553,350.14586350897395,44.6458793668798,316.3432825199047
35.155051,0.9396109315644896,51.425307249409876,29.039210342258134,0.002666965205887932,0.008458457432580894,0.037446530069522886,230.03244934421582,212.5835532939891,50.270581022576096,1.6960195824243514,8.250641113457888,8.216807283727565,86.38810970425848,81.0726307754508,9.56615736778988,122.69535049661553,350.1213596611097,44.646115228237456,316.3470804235113
35.644949,0.9409358327754664,51.42930032624085,29.05693627530232,0.002669767870460491,0.00786150875701689,0.032986700783642665,230.03244934421582,212.5835532939891,50.270581022576096,1.6980546578224478,8.248549984768342,8.217103949740274,86.39589334287636,81.0746552654041,9.56410655064466,122.69535049661553,350.0462997535946,44.64682454688992,316.35850206500055
36.0,0.9418427911696353,51.43202523445546,29.066968075278968,0.0024012235829784655,0.007497491853709441,0.022507258249217774,230.03244934421582,212.5835532939891,50.270581022576096,1.7046791638773318,8.247296364463098,8.217306397048262,86.4005595920024,81.07603679386892,9.562877096891556,122.69535049661553,350.001301746231,44.64730859172668,316.3662962863581
36.155051,0.9421782745011484,51.4331797730437,29.069339050165887,0.0021931496738845178,0.007382719268651945,0.015714000408705124,230.03244934421582,212.5835532939891,50.270581022576096,1.709213955848176,8.246923050674134,8.217392173599524,86.4019491476232,81.07662214493315,9.562510979625419,122.69535049661553,349.9879018542903,44.647513680631874,316.3695986835817
36.644949,0.9432605445828084,51.43670692757217,29.076673087668112,0.002166683715397569,0.007030182328665041,0.012648543656936843,230.03244934421582,212.5835532939891,50.270581022576096,1.710891372505742,8.245774953186306,8.217654223871646,86.40622261772958,81.0784104122791,9.561385014483156,122.69535049661553,349.9466915300835,44.648140234190194,316.37968761905836
37.0,0.9439929239742457,51.43916528792442,29.079865889131177,0.001928068707845626,0.006824758736878326,0.004507349625449851,230.03244934421582,212.5835532939891,50.270581022576096,1.716302722914042,8.245135902929047,8.217836867981534,86.40860130264076,81.07965680097767,9.560758283459476,122.69535049661553,349.9237531746168,44.6485769302334,316.386719417289
37.155051,0.9442615878596984,51.44021993963239,29.0796768725803,0.0017521363327938997,0.006769357511278295,-0.0008007689062868604,230.03244934421582,212.5835532939891,50.270581022576096,1.7199646198712286,8.244992653472893,8.21791522342778,86.40913450846615,81.08019150939363,9.560617795481768,122.69535049661553,349.9186113146327,44.64876427552125,316.3897361019696
37.644949,0.9451202639734274,51.44349170356753,29.079124498329367,0.0017073327009916545,0.006596776812384395,-0.002706393341180829,230.03244934421582,212.5835532939891,50.270581022576096,1.7213079392984918,8.244545406681675,8.218158299432138,86.41079925890128,81.08185029370874,9.560179170450146,122.69535049661553,349.9025576384754,44.64934546223111,316.3990945281373
38.0,0.9456943206876173,51.44581696636117,29.077201614127155,0.0015021307943549062,0.006506252299794247,-0.008782874169033743,230.03244934421582,212.5835532939891,50.270581022576096,1.7256013198671372,8.244356064245764,8.218331055046587,86.41150403288458,81.08302920194511,9.559993478045932,122.69535049661553,349.8957612964811,44.64975851520785,316.40574561929367
38.155051,0.9459030350115322,51.446825289567684,29.075158293015317,0.0013576431659676183,0.00649239118250694,-0.012779273747218321,230.03244934421582,212.5835532939891,50.270581022576096,1.7284716034380867,8.244375533242561,8.218405968512533,86.4114315650178,81.08354042181081,9.560012571730905,122.69535049661553,349.8964601253511,44.64993763083431,316.40862978773254
38.644949,0.946563369354484,51.44999299596669,29.068894629651414,0.0013030596047705074,0.0064455798235791865,-0.013754719206713636,230.03244934421582,212.5835532939891,50.270581022576096,1.7295151750576612,8.244423632846928,8.218641313552611,86.41125252776392,81.08514644895511,9.560059744099494,122.69535049661553,349.8981866340415,44.65050033306355,316.41769057177555
39.0,0.9469989048769979,51.452278839779254,29.063334383033464,0.0011318720898114995,0.006433642725283658,-0.018071772115026197,230.03244934421582,212.5835532939891,50.270581022576096,1.7328168467724208,8.24454571143135,8.218811140530216,86.4107981245563,81.08630537176808,9.560179469325037,122.69535049661553,349.9025685772964,44.65090638376616,316.42422891041326
39.155051,0.9488112834331436,51.44886995847804,29.06129203300958,0.0009886959434434915,0.006668419841920426,-0.02105912744123689,230.03244934421582,212.5835532939891,50.270581022576096,1.7349945243849896,8.24523155674614,8.218557877378458,86.40824525820007,81.08457706894836,9.560852093318756,122.69535049661553,349.9271866154665,44.650300839922835,316.41447827907064
39.644949,0.9446650999504062,51.46425022568331,29.045521430085632,0.0005854058395748798,0.006133727572226568,-0.03285140200326047,230.03244934421582,212.5835532939891,50.270581022576096,1.7440564171657174,8.244235466042786,8.21970055575388,86.41195292578851,81.09237486442143,9.55987520466391,122.69535049661553,349.8914324906992,44.653032946233374,316.4584713965244
40.0,0.9554123115919333,51.43774263216693,29.03833565009097,0.06967121704556199,-0.18170702735896907,-0.002125214808010773,158.0114374817345,165.8628116000059,53.85942099310775,1.7233254997520302,6.883250159336729,7.610078268772606,86.3948199864434,81.07893551450863,8.127909976092198,115.5097004240809,297.48150512497443,51.48886127821453,292.9880133477453
40.155051,0.9656855549768706,51.40974790423393,29.023709526786803,0.06669667450391728,-0.17978681003308844,-0.07884592347202934,158.0114374817345,165.8628116000059,53.85942099310775,1.777061557959667,6.889004951961987,7.608152192094341,86.37452602109133,81.0647421874466,8.133575378833344,115.5097004240809,297.68885886530046,51.48215706622881,292.91385939563213
40.644949,0.9979338305409002,51.32304934469442,28.979170437569564,0.06324060257215962,-0.17385675887906446,-0.14931600605798595,158.0114374817345,165.8628116000059,53.85942099310775,1.8284277748843525,6.906760173672454,7.602187209188713,86.31191319076463,81.02078601776006,8.15105480655532,115.5097004240809,298.32860591992477,51.46139438822029,292.6842075537654
41.0,1.0189605838101432,51.26225707194397,28.89056509861505,0.05430174484638745,-0.16842716622596723,-0.3741333090457823,158.0114374817345,165.8628116000059,53.85942099310775,1.9896691527045012,6.92429595036775,7.598004615271619,86.25007422143081,80.98996433547559,8.168318197927867,115.5097004240809,298.96044604415994,51.44683577973559,292.52317768795734
41.155051,1.0264570847072951,51.23641991044499,28.80812422122567,0.048473926723988266,-0.16512710893270077,-0.5173671355499587,158.0114374817345,165.8628116000059,53.85942099310775,2.094802919050716,6.935718546469518,7.596226982200322,86.20979305326105,80.97686489459561,8.179563365474294,115.5097004240809,299.3720191763592,51.44064826442154,292.45473881471236
41.644949,1.0496157240414075,51.15795380802069,28.555962474472253,0.044857362714960776,-0.15506527044132373,-0.5444731269685888,158.0114374817345,165.8628116000059,53.85942099310775,2.132285423536476,6.9705673221643085,7.590828403929604,86.08690072810445,80.93708258066648,8.213870830956255,115.5097004240809,300.627672412999,51.4218571054003,292.24689355128976
42.0,1.0643823922687388,51.1042748057578,28.340614379112555,0.03768580248263784,-0.147232470723056,-0.6855964634607534,158.0114374817345,165.8628116000059,53.85942099310775,2.2480786202070373,6.998205330140206,7.58713521303243,85.98943678582415,80.9098673265192,8.241079534439201,115.5097004240809,301.62351096047485,51.409001991708415,292.10470570174857
42.155051,1.0695553429938758,51.08177099580883,28.218218414302523,0.03327245815536243,-0.1432370109224198,-0.7760109431988952,158.0114374817345,165.8628116000059,53.85942099310775,2.3219119613436936,7.012638875549058,7.585586919238737,85.9385376675572,80.89845789487508,8.255288881855979,115.5097004240809,302.1435730759288,51.40361275153629,292.04509639069136
42.644949,1.0851987073653053,51.01455784669799,27.845051394795902,0.029790062955955935,-0.13113513352014078,-0.7686981645913733,158.0114374817345,165.8628116000059,53.85942099310775,2.34777671496938,7.056422025911502,7.580962559992065,85.78413875271879,80.86438082827588,8.29839194329224,115.5097004240809,303.721145124496,51.38751646365863,291.8670585596945
43.0,1.0948689591700904,50.969569180487355,27.56089373570005,0.024261540497230324,-0.12227290580404249,-0.8431275035985509,158.0114374817345,165.8628116000059,53.85942099310775,2.4259935368265264,7.0887756532288675,7.577867276445037,85.67004543354155,80.84157157450709,8.330243017835805,115.5097004240809,304.8868944527905,51.376742522366804,291.74789014313393
43.155051,1.09817130913622,50.95094365363242,27.42063482384623,0.021074009255764466,-0.11810269873794885,-0.89240525376498,158.0114374817345,165.8628116000059,53.85942099310775,2.4743447958504525,7.104175019034257,7.5765858139860525,85.61574040181429,80.83212843239164,8.345403183445052,115.5097004240809,305.4417565140889,51.37228205821513,291.698553838463
